timestamp,lat,lon,alt
2025-10-03T09:29:20.590403Z,37.52126121346235,126.32650146850425,10.2
2025-10-03T09:29:22.590403Z,37.520646909776815,126.32545893367747,10.3
2025-10-03T09:29:24.590403Z,37.52003557967617,126.32442510202651,10.0
2025-10-03T09:29:26.590403Z,37.51941627078127,126.3233681970001,9.5
2025-10-03T09:29:28.590403Z,37.518796983093594,126.32232564231225,10.7
2025-10-03T09:29:30.590403Z,37.51820297052752,126.32136342698041,9.6
2025-10-03T09:29:32.590403Z,37.518193847923925,126.32267211105251,10.2
2025-10-03T09:29:34.590403Z,37.51777864418145,126.32369746031607,10.7
2025-10-03T09:29:36.590403Z,37.517653248389195,126.32268149273308,9.5
2025-10-03T09:29:38.590403Z,37.51766332309253,126.32137358501085,10.4
2025-10-03T09:29:40.590403Z,37.5176675813717,126.3200866294881,9.2
2025-10-03T09:29:42.590403Z,37.51765819364296,126.31877080396366,10.5
2025-10-03T09:29:44.590403Z,37.517595028865685,126.31746751317547,10.4
2025-10-03T09:29:46.590403Z,37.51738595199329,126.31619485944078,9.4
2025-10-03T09:29:48.590403Z,37.517177525742184,126.31492826225016,9.1
2025-10-03T09:29:50.590403Z,37.51711998443316,126.31544424764813,9.4
2025-10-03T09:29:52.590403Z,37.51712596518757,126.31673919062575,10.6
2025-10-03T09:29:54.590403Z,37.517125022815875,126.31804375243993,10.5
2025-10-03T09:29:56.590403Z,37.51712116886096,126.31933482429622,10.5
2025-10-03T09:29:58.590403Z,37.51710935814364,126.32063089531395,9.0
2025-10-03T09:30:00.590403Z,37.51712367951515,126.32193494256838,10.9
2025-10-03T09:30:02.590403Z,37.51712447561618,126.3232481527157,9.8
2025-10-03T09:30:04.590403Z,37.51697287669774,126.32446020925754,10.4
2025-10-03T09:30:06.590403Z,37.516583817917464,126.32416566085475,10.5
2025-10-03T09:30:08.590403Z,37.516582450029695,126.32286665877163,10.8
2025-10-03T09:30:10.590403Z,37.51658624821254,126.32155848772773,9.7
2025-10-03T09:30:12.590403Z,37.51657909707295,126.32026988645184,10.9
2025-10-03T09:30:14.590403Z,37.516576340464695,126.31896227274534,9.0
2025-10-03T09:30:16.590403Z,37.51656811354501,126.31767105294566,9.4
2025-10-03T09:30:18.590403Z,37.51658392624471,126.31636251905543,10.6
2025-10-03T09:30:20.590403Z,37.51658342274844,126.31505656419685,10.8
2025-10-03T09:30:22.590403Z,37.51658032476553,126.3137567983242,10.2
2025-10-03T09:30:24.590403Z,37.51656739199335,126.31246835590942,9.4
2025-10-03T09:30:26.590403Z,37.51656852411764,126.31114384695246,10.6
2025-10-03T09:30:28.590403Z,37.516371796278975,126.309866228356,9.4
2025-10-03T09:30:30.590403Z,37.516169315880354,126.30858608498725,10.0
2025-10-03T09:30:32.590403Z,37.516032188137984,126.30819762874671,9.2
2025-10-03T09:30:34.590403Z,37.51603338497714,126.30951242975513,10.0
2025-10-03T09:30:36.590403Z,37.5160381048259,126.3108083376269,9.1
2025-10-03T09:30:38.590403Z,37.51603564096658,126.31210170254785,10.2
2025-10-03T09:30:40.590403Z,37.51604308774693,126.31341439019681,10.3
2025-10-03T09:30:42.590403Z,37.516036932594695,126.3147155114127,10.2
2025-10-03T09:30:44.590403Z,37.516030609493725,126.3160139074394,10.1
2025-10-03T09:30:46.590403Z,37.516033800896494,126.31731127389145,9.5
2025-10-03T09:30:48.590403Z,37.51602876592126,126.31860620674595,9.6
2025-10-03T09:30:50.590403Z,37.51603978054954,126.31991911439131,9.7
2025-10-03T09:30:52.590403Z,37.51603670219759,126.32122140038655,10.0
2025-10-03T09:30:54.590403Z,37.51603603534644,126.32251199080763,10.4
2025-10-03T09:30:56.590403Z,37.516028886619466,126.3238202638833,11.0
2025-10-03T09:30:58.590403Z,37.516036538318595,126.32510662139254,10.7
2025-10-03T09:31:00.590403Z,37.515500787747186,126.32564864391716,9.0
2025-10-03T09:31:02.590403Z,37.51549835411884,126.3243638991479,10.1
2025-10-03T09:31:04.590403Z,37.51550184526901,126.32304782639251,9.2
2025-10-03T09:31:06.590403Z,37.5155051954845,126.32174883995431,9.2
2025-10-03T09:31:08.590403Z,37.515486552803125,126.32044625984658,9.8
2025-10-03T09:31:10.590403Z,37.51549108690109,126.319161289373,9.4
2025-10-03T09:31:12.590403Z,37.515491745531016,126.31785537092252,9.4
2025-10-03T09:31:14.590403Z,37.51550100214659,126.31654920748022,10.0
2025-10-03T09:31:16.590403Z,37.515487803684735,126.31524570531963,9.2
2025-10-03T09:31:18.590403Z,37.51549829926906,126.3139475599466,9.2
2025-10-03T09:31:20.590403Z,37.51548745294099,126.31265657767922,10.3
2025-10-03T09:31:22.590403Z,37.51550360847439,126.31135373956567,9.5
2025-10-03T09:31:24.590403Z,37.51549675720393,126.31004036202607,11.0
2025-10-03T09:31:26.590403Z,37.515485264981265,126.30873707558206,9.9
2025-10-03T09:31:28.590403Z,37.51548777995993,126.30745299714322,10.5
2025-10-03T09:31:30.590403Z,37.51548858176255,126.3061541491534,10.0
2025-10-03T09:31:32.590403Z,37.51548966126505,126.30484373674723,10.4
2025-10-03T09:31:34.590403Z,37.51535717403285,126.30352405302615,9.6
2025-10-03T09:31:36.590403Z,37.51515709878065,126.30225095326627,10.4
2025-10-03T09:31:38.590403Z,37.514959163746305,126.3009687926119,10.0
2025-10-03T09:31:40.590403Z,37.51495993006943,126.3022855615374,9.8
2025-10-03T09:31:42.590403Z,37.514954264903096,126.30358089461755,10.8
2025-10-03T09:31:44.590403Z,37.51496009180577,126.30487219318245,9.4
2025-10-03T09:31:46.590403Z,37.51494359644831,126.3061742404118,9.9
2025-10-03T09:31:48.590403Z,37.514948703875994,126.30748568144004,10.7
2025-10-03T09:31:50.590403Z,37.51496161932313,126.30877201778675,9.2
2025-10-03T09:31:52.590403Z,37.51494835677782,126.3100808073864,10.1
2025-10-03T09:31:54.590403Z,37.514962058134934,126.31139090079574,9.4
2025-10-03T09:31:56.590403Z,37.51494970466961,126.31269257092772,10.0
2025-10-03T09:31:58.590403Z,37.514960509590004,126.31398742040835,9.3
2025-10-03T09:32:00.590403Z,37.5149507645263,126.31528801336351,10.0
2025-10-03T09:32:02.590403Z,37.514958876301776,126.31657756661257,9.4
2025-10-03T09:32:04.590403Z,37.51495888641462,126.317891912484,9.3
2025-10-03T09:32:06.590403Z,37.514945562021424,126.3191852960078,10.5
2025-10-03T09:32:08.590403Z,37.514957805357575,126.320492045291,9.5
2025-10-03T09:32:10.590403Z,37.514951912855,126.32179593457403,10.6
2025-10-03T09:32:12.590403Z,37.514962282262594,126.3230918882199,9.2
2025-10-03T09:32:14.590403Z,37.514947171083165,126.32439191475216,10.4
2025-10-03T09:32:16.590403Z,37.51495640713179,126.32569470966409,10.0
2025-10-03T09:32:18.590403Z,37.514563323032746,126.32678057494763,10.2
2025-10-03T09:32:20.590403Z,37.514420205667825,126.3258490266043,9.8
2025-10-03T09:32:22.590403Z,37.51441604533723,126.32454459921404,9.0
2025-10-03T09:32:24.590403Z,37.51440750779331,126.3232346318633,10.3
2025-10-03T09:32:26.590403Z,37.514406393227674,126.32193127070845,10.8
2025-10-03T09:32:28.590403Z,37.51441419352598,126.32064711708989,10.9
2025-10-03T09:32:30.590403Z,37.51440862214047,126.31934678208368,10.9
2025-10-03T09:32:32.590403Z,37.51441816197143,126.31804031771128,10.9
2025-10-03T09:32:34.590403Z,37.514420006251726,126.31674269153321,9.0
2025-10-03T09:32:36.590403Z,37.514409447683164,126.31544606357534,10.1
2025-10-03T09:32:38.590403Z,37.514404322131625,126.31414187378243,9.4
2025-10-03T09:32:40.590403Z,37.51440489159223,126.31284498180655,10.5
2025-10-03T09:32:42.590403Z,37.51441273043698,126.31152874445904,9.6
2025-10-03T09:32:44.590403Z,37.51442153056574,126.31022736724843,9.2
2025-10-03T09:32:46.590403Z,37.51442237821002,126.30892967280106,9.6
2025-10-03T09:32:48.590403Z,37.514402799866396,126.30764043592855,9.5
2025-10-03T09:32:50.590403Z,37.51440617036349,126.30632733036026,9.9
2025-10-03T09:32:52.590403Z,37.514421050789956,126.3050233955899,10.2
2025-10-03T09:32:54.590403Z,37.51440251950494,126.30372990890748,9.8
2025-10-03T09:32:56.590403Z,37.51440631281684,126.30243583871318,10.9
2025-10-03T09:32:58.590403Z,37.51441748032632,126.30112596090761,11.0
2025-10-03T09:33:00.590403Z,37.514412246933276,126.2998185841501,10.4
2025-10-03T09:33:02.590403Z,37.51441438581682,126.29853661813759,10.1
2025-10-03T09:33:04.590403Z,37.51409481692196,126.29754388866618,10.8
2025-10-03T09:33:06.590403Z,37.51386233849716,126.29851686955627,10.7
2025-10-03T09:33:08.590403Z,37.51386772467397,126.29982520474326,10.3
2025-10-03T09:33:10.590403Z,37.51386312947982,126.30112460157953,9.1
2025-10-03T09:33:12.590403Z,37.513878803109854,126.30243297582616,9.6
2025-10-03T09:33:14.590403Z,37.513873741525906,126.3037370466268,10.6
2025-10-03T09:33:16.590403Z,37.5138665005171,126.30503764168861,11.0
2025-10-03T09:33:18.590403Z,37.513879836694336,126.30633905174818,9.4
2025-10-03T09:33:20.590403Z,37.51387322642266,126.30763355530635,9.5
2025-10-03T09:33:22.590403Z,37.51387138787523,126.30893282233417,10.4
2025-10-03T09:33:24.590403Z,37.513879541551226,126.31023251650984,10.7
2025-10-03T09:33:26.590403Z,37.51387909570513,126.31152907281026,9.7
2025-10-03T09:33:28.590403Z,37.51386374139572,126.31283126888155,10.2
2025-10-03T09:33:30.590403Z,37.513865458291065,126.31412833390407,9.2
2025-10-03T09:33:32.590403Z,37.51388182899665,126.31543554167847,9.9
2025-10-03T09:33:34.590403Z,37.513866305390735,126.31672666171025,10.1
2025-10-03T09:33:36.590403Z,37.51387677748065,126.31804717997693,9.2
2025-10-03T09:33:38.590403Z,37.513875808122904,126.31934472553941,10.5
2025-10-03T09:33:40.590403Z,37.51388338979434,126.32064002030008,10.6
2025-10-03T09:33:42.590403Z,37.51387202044281,126.32193872959667,10.1
2025-10-03T09:33:44.590403Z,37.51387350051763,126.32324450266383,9.8
2025-10-03T09:33:46.590403Z,37.5135786567701,126.3221668206754,9.2
2025-10-03T09:33:48.590403Z,37.51333024834731,126.32090424405894,10.7
2025-10-03T09:33:50.590403Z,37.51333982848894,126.31959597299924,10.3
2025-10-03T09:33:52.590403Z,37.51333343257932,126.31828744603222,9.5
2025-10-03T09:33:54.590403Z,37.51332422802075,126.31699950627886,10.9
2025-10-03T09:33:56.590403Z,37.51334104400879,126.31569272749873,10.8
2025-10-03T09:33:58.590403Z,37.51332830782011,126.31440186339091,10.3
2025-10-03T09:34:00.590403Z,37.51332436170498,126.31309068695528,10.3
2025-10-03T09:34:02.590403Z,37.513333368501165,126.31179109893483,10.8
2025-10-03T09:34:04.590403Z,37.51333730778638,126.3104988281672,10.7
2025-10-03T09:34:06.590403Z,37.51334158516474,126.3091979379497,10.2
2025-10-03T09:34:08.590403Z,37.51332350713562,126.30788813925538,11.0
2025-10-03T09:34:10.590403Z,37.51333535546365,126.30659135453818,9.3
2025-10-03T09:34:12.590403Z,37.513340534969494,126.3052929367058,9.2
2025-10-03T09:34:14.590403Z,37.51332932555587,126.30399122148748,9.8
2025-10-03T09:34:16.590403Z,37.513339521639075,126.30269178598316,10.4
2025-10-03T09:34:18.590403Z,37.513338813224095,126.3013890725497,9.2
2025-10-03T09:34:20.590403Z,37.51332609195602,126.3000901101627,10.7
2025-10-03T09:34:22.590403Z,37.513333196824156,126.2987902507275,9.1
